rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,rollout/ep_len_mean,time/time_elapsed,train/n_updates,train/value_loss,train/clip_fraction,train/std,train/approx_kl,train/loss,train/clip_range,train/entropy_loss,train/explained_variance,train/learning_rate,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
-7.574158089999998,256000,9,125,36.76,26853,1240,46.14007511138916,0.04343750160187483,0.5354658365249634,0.0058391253,21.889904022216797,0.2,-1.589850527048111,0.5639387965202332,0.00028476288,-0.005658962176385085,,
-17.20956023,258048,9,126,34.78,27081,1250,29.265776062011717,0.1345572957477998,0.5352208614349365,0.0068757692,14.171528816223145,0.2,-1.588159966468811,0.24585336446762085,0.00028463999999999996,-0.0023342593066627117,,
,260000,,,,,1260,89.73135604858399,0.04046875049825758,0.5348861217498779,0.0075220163,39.09246826171875,0.2,-1.5872279405593872,0.48875945806503296,0.00028451712,-0.005177754889045927,46.6,17.95940887166653
-14.21887532,260096,9,127,37.71,27320,,,,,,,,,,,,,
-6.1572933899999995,262144,9,128,38.85,27542,1270,22.901562309265138,0.4302994880825281,0.5354100465774536,0.20294887,10.414680480957031,0.2,-1.5867853581905365,0.30329978466033936,0.00028439423999999995,0.05107742171734573,,
-14.304923590000001,264192,9,129,32.81,27791,1280,28.83617219924927,0.5869401156902313,0.5370239019393921,0.04231122,13.337336540222168,0.2,-1.5917188942432403,0.10205847024917603,0.00028427136,0.09402916830033062,,
-16.03263968,266240,9,130,31.21,28028,1290,44.46003589630127,0.1863802139472682,0.5371566414833069,0.004220468,20.997270584106445,0.2,-1.5950303971767426,0.17255288362503052,0.00028414848,0.008969905048979853,,
-7.947109729999999,268288,9,131,31.83,28267,1300,38.996648979187015,0.17088542089331896,0.5371643304824829,0.015620269,19.00374412536621,0.2,-1.5947981595993042,0.2559089660644531,0.00028402559999999997,-0.011419819879811258,,
2.1546614400000004,270336,9,132,34.82,28479,1310,38.194421195983885,0.21393229803070427,0.5370354652404785,0.010523805,17.23699951171875,0.2,-1.5949565947055817,0.19528251886367798,0.00028390272,-0.007192796011222524,,
-1.7505795599999998,272384,9,133,36.69,28707,1320,18.695475101470947,0.06970052301476244,0.5362628102302551,0.006571018,8.711813926696777,0.2,-1.5933995008468629,0.3385329246520996,0.00028377983999999996,-0.0059699912852374856,,
-9.34206363,274432,9,134,34.95,28948,1330,33.47787561416626,0.2442447975918185,0.5357387065887451,0.016962187,14.781606674194336,0.2,-1.590443056821823,0.2657148241996765,0.00028365696,0.009431183249362218,,
-14.885986309999998,276480,9,135,36.21,29170,1340,81.75586280822753,0.043776042610988955,0.535759449005127,0.007488666,37.10580825805664,0.2,-1.5895453691482544,0.5581350028514862,0.00028353407999999995,-0.005092402917507588,,
-18.78723804,278528,9,136,37.19,29404,1350,38.64109363555908,0.06420573035138659,0.5349782109260559,0.0061706807,20.52581787109375,0.2,-1.5886791527271271,0.6259036064147949,0.0002834112,-0.006740512356627737,,
,280000,,,,,1360,141.98199386596679,0.026783854654058813,0.5345219373703003,0.006332097,66.58351135253906,0.2,-1.5857502102851868,0.5891544818878174,0.00028328831999999994,-0.00452369292761432,62.6,50.5205747734959
-15.37959611,280576,9,137,38.5,29696,,,,,,,,,,,,,
-1.35718648,282624,9,138,37.84,29917,1370,20.684123229980468,0.12342448304407298,0.5333527326583862,0.015270868,10.488048553466797,0.2,-1.5834726810455322,0.3411232829093933,0.00028316543999999997,0.000708349526667007,,
-2.71198202,284672,9,139,40.02,30152,1380,33.28504457473755,0.23567708798218517,0.5325546264648438,0.019192457,15.262499809265137,0.2,-1.5787512600421905,0.31685692071914673,0.00028304255999999994,0.010882249415153655,,
-16.378121749999995,286720,9,140,41.21,30367,1390,32.37322072982788,0.230729172937572,0.5319885015487671,0.046678863,14.570068359375,0.2,-1.5767666816711425,0.2735334038734436,0.00028291967999999996,0.011053343524763476,,
-13.05278649,288768,9,141,41.69,30620,1400,101.8907428741455,0.14378906562924385,0.5317511558532715,0.006949351,52.02997589111328,0.2,-1.5749029994010926,0.621053159236908,0.0002827968,-0.0012332697011879557,,
-5.249490330000001,290816,9,142,41.08,30851,1410,29.065544033050536,0.07755208553862758,0.5307250022888184,0.008432192,13.12781047821045,0.2,-1.5732824444770812,0.23698937892913818,0.00028267392,-0.00644597033038734,,
-0.9439630800000002,292864,9,143,45.76,31073,1420,30.47206916809082,0.09196614882966969,0.530297040939331,0.007135937,13.310425758361816,0.2,-1.5697138845920562,0.34459298849105835,0.00028255104,0.0006677434683660888,,
2.5774372899999998,294912,9,144,46.0,31280,1430,24.960024642944337,0.16845052391290666,0.5297919511795044,0.048641995,11.254040718078613,0.2,-1.5682893872261048,0.28905588388442993,0.00028242816,0.0032763510569929545,,
5.821648589999999,296960,9,145,43.46,31486,1440,25.597991466522217,0.04924479282926768,0.5288119316101074,0.0060123317,11.442375183105469,0.2,-1.5656891405582427,0.321677565574646,0.00028230527999999997,-0.0044324340972889285,,
-1.36427724,299008,9,146,42.59,31731,1450,20.309962654113768,0.1823437551036477,0.5271705389022827,0.03550791,9.593308448791504,0.2,-1.5608767092227935,0.3351741433143616,0.0002821824,0.0004495632287580431,,
,300000,,,,,1460,32.05560417175293,0.17438802402466536,0.5263769030570984,0.021475313,15.186812400817871,0.2,-1.5550816237926484,0.3655585050582886,0.00028205951999999996,0.00256347087095492,67.4,30.70062649890889
-7.138914940000001,301056,9,147,42.66,32023,,,,,,,,,,,,,
3.9949188499999995,303104,9,148,46.81,32255,1470,38.42166290283203,0.15436198366805912,0.526042640209198,0.0109384395,17.361675262451172,0.2,-1.5537504851818085,0.41221320629119873,0.00028193664,0.00269636209050077,,
9.590623830000002,305152,9,149,50.35,32472,1480,33.48275947570801,0.09238281459547579,0.5257430076599121,0.03646087,15.489723205566406,0.2,-1.552160507440567,0.3583946228027344,0.00028181375999999995,-0.0022162458405364125,,
19.002712939999995,307200,9,150,53.47,32689,1490,35.398162078857425,0.119114585313946,0.5256842374801636,0.0080451,16.795461654663086,0.2,-1.5514888048171998,0.419095516204834,0.00028169088,-0.0037511408911086617,,
10.73598486,309248,9,151,54.04,32909,1500,25.869802474975586,0.049453126080334184,0.5249084830284119,0.006972256,12.971339225769043,0.2,-1.550370955467224,0.5034365057945251,0.00028156799999999994,-0.0032182626985013396,,
15.441051400000001,311296,9,152,53.25,33133,1510,28.948981475830077,0.08908854349283502,0.5244994163513184,0.0075230454,13.60792350769043,0.2,-1.5472491323947906,0.48409855365753174,0.00028144511999999997,-0.0028167626482900276,,
11.76275912,313344,9,153,57.23,33345,1520,31.147876834869386,0.1599348986899713,0.5234357118606567,0.014130769,13.252561569213867,0.2,-1.5455153822898864,0.30182963609695435,0.00028132224,0.0035937027361069296,,
15.011731550000004,315392,9,154,60.8,33577,1530,37.35089406967163,0.046614584629423916,0.522628664970398,0.005579688,13.478677749633789,0.2,-1.5407649397850036,0.3641924262046814,0.00028119935999999996,-0.0026327669739475645,,
18.526769960000003,317440,9,155,64.37,33774,1540,28.746231079101562,0.04148437639814802,0.5223116874694824,0.0051778853,10.770766258239746,0.2,-1.5389306843280792,0.7388981580734253,0.00028107648,-0.002208626768115174,,
27.909665369999992,319488,9,156,67.24,33988,1550,23.394185638427736,0.06743489655200392,0.5216155052185059,0.009333815,10.99238395690918,0.2,-1.5371457576751708,0.5526188910007477,0.00028095359999999995,-0.004127413361275067,,
,320000,,,,,1560,33.27964839935303,0.14261719067580997,0.520709753036499,0.025729531,16.205097198486328,0.2,-1.5338990688323975,0.5936625897884369,0.00028083072,0.002518496454868002,88.6,87.27816843914079
20.8779704,321536,9,157,67.53,34279,,,,,,,,,,,,,
22.25358059000001,323584,9,158,68.29,34472,1570,40.30961971282959,0.29990885965526104,0.5203701257705688,0.0065335725,19.348876953125,0.2,-1.5309090912342072,0.8107985556125641,0.00028070784,0.02256793804001065,,
19.496243670000002,325632,9,159,70.79,34715,1580,21.163690853118897,0.26421875556989105,0.5201122760772705,0.089017846,8.549044609069824,0.2,-1.5299887895584106,0.5531601011753082,0.00028058495999999997,0.02864983731356916,,
15.0725208,327680,9,160,68.37,34948,1590,29.68080577850342,0.4535937555134296,0.5199928283691406,0.25334355,12.833098411560059,0.2,-1.5292149782180786,0.534652054309845,0.00028046208,0.04770370271638967,,
8.86450933,329728,9,161,65.46,35175,1600,33.17169561386108,0.39658855367451906,0.5202618837356567,0.053155147,14.201652526855469,0.2,-1.5294368803501128,0.7888057231903076,0.00028033919999999996,0.0326981680857716,,
13.819257750000002,331776,9,162,64.9,35396,1610,36.70746555328369,0.12134114962536842,0.5201072096824646,0.013399544,20.134334564208984,0.2,-1.5298855185508728,0.5587851107120514,0.00028021632,0.0015507545636500807,,
21.687117280000002,333824,9,163,67.59,35632,1620,17.349307441711424,0.2753255320654716,0.518855094909668,0.21540487,8.162220001220703,0.2,-1.5275273382663728,0.5806165635585785,0.00028009343999999995,0.02497039936715737,,
28.74051917,335872,9,164,76.25,35846,1630,23.335201263427734,0.03816406365949661,0.517901599407196,0.0064122514,10.5224027633667,0.2,-1.5225227177143097,0.67453932762146,0.00027997056,-0.0040754112473223355,,
37.68792569,337920,9,165,82.86,36040,1640,28.61625270843506,0.07388021018414292,0.516936182975769,0.0052270554,14.77531909942627,0.2,-1.5190333485603333,0.665652722120285,0.00027984768,-0.0029574447612685574,,
36.92332095,339968,9,166,89.73,36262,1650,14.512563037872315,0.044648438633885235,0.5164840817451477,0.0048661022,6.450923442840576,0.2,-1.515684425830841,0.679580569267273,0.00027972479999999997,-0.0031443427476915533,,
,340000,,,,,1660,109.89118309020996,0.06850260605569929,0.5163787007331848,0.0046969606,56.24338912963867,0.2,-1.514584243297577,0.7131395637989044,0.00027960192,-0.002696290811290991,53.4,35.37789976522326
35.40952741,342016,9,167,90.02,36540,,,,,,,,,,,,,
41.44622932,344064,9,168,93.13,36743,1670,17.18515577316284,0.1122395858168602,0.5160595178604126,0.010931562,7.858396053314209,0.2,-1.5136828064918517,0.6084267795085907,0.00027947903999999996,-0.0051079180301166986,,
45.60102941,346112,9,169,95.64,36930,1680,15.648705768585206,0.08613281473517417,0.5155280828475952,0.006816784,7.873341083526611,0.2,-1.5118929743766785,0.7406283617019653,0.00027935616,-0.003978984287532511,,
57.90201746999999,348160,9,170,98.96,37130,1690,13.658840322494507,0.04778645900078118,0.5147445201873779,0.011202354,6.411932468414307,0.2,-1.509253168106079,0.6727736592292786,0.00027923327999999995,-0.003459852701198543,,
66.675528,350208,9,171,106.87,37299,1700,14.47561755180359,0.23316406586091035,0.5139812231063843,0.007131482,6.8079023361206055,0.2,-1.5059939205646515,0.7139401137828827,0.0002791104,0.018201668869587594,,
71.30089769,352256,9,172,109.01,37508,1710,11.040560626983643,0.12720052171498536,0.5132358074188232,0.027889442,5.285338401794434,0.2,-1.5030089557170867,0.7388292551040649,0.00027898751999999995,0.00022829466674010313,,
78.50853004000001,354304,9,173,111.2,37695,1720,17.02748203277588,0.08371093957684934,0.5127414464950562,0.010165563,8.509215354919434,0.2,-1.5003276228904725,0.7194105684757233,0.00027886463999999997,-0.006562521035666569,,
88.73988418999997,356352,9,174,116.37,37898,1730,18.518012285232544,0.14907552351942285,0.5121726393699646,0.04191784,8.661155700683594,0.2,-1.4984127938747407,0.7484861016273499,0.00027874176,-0.0008509531232994139,,
111.86178978000002,358400,9,175,126.23,38109,1740,23.7310697555542,0.09044271097518504,0.5109911561012268,0.0069149006,11.37783432006836,0.2,-1.4948394000530243,0.6576858758926392,0.00027861888,-0.0063019390508998185,,
,360000,,,,,1750,87.6030776977539,0.132278648018837,0.5103342533111572,0.008868931,44.654518127441406,0.2,-1.490706479549408,0.7863745391368866,0.000278496,-0.004483393050322748,158.0,195.73793287805748
109.82821259999999,360448,9,176,135.87,38432,,,,,,,,,,,,,
128.92746439,362496,9,177,144.26,38631,1760,87.28651123046875,0.11449218920315615,0.5101743340492249,0.010170238,47.12944030761719,0.2,-1.4891605973243713,0.7941193580627441,0.00027837312,-0.0069328633398981765,,
137.69656614,364544,9,178,144.28,38813,1770,14.100271320343017,0.46222657188773153,0.5095096826553345,0.12230468,6.712048530578613,0.2,-1.4879335761070251,0.8155639618635178,0.00027825024,0.052780919773504145,,
160.8029946,366592,9,179,156.3,39026,1780,27.843652057647706,0.1377343764062971,0.5081033706665039,0.013876513,10.699360847473145,0.2,-1.4835063576698304,0.7133150994777679,0.00027812736,-0.009788353656767867,,
181.45556081000004,368640,9,180,166.84,39235,1790,22.152677822113038,0.04653645907528699,0.5075391530990601,0.0066939127,7.724669456481934,0.2,-1.4789700388908387,0.7697825878858566,0.00027800447999999997,-0.002820090959758037,,
193.96417736,370688,9,181,171.64,39451,1800,20.357238292694092,0.09158854426350445,0.5066632032394409,0.0131603945,13.053407669067383,0.2,-1.4766111969947815,0.8148410320281982,0.0002778816,-0.005941830094670886,,
208.15651089,372736,9,182,176.38,39659,1810,21.45080041885376,0.0872005230456125,0.5062555074691772,0.00851613,10.868647575378418,0.2,-1.4732572138309479,0.8253424316644669,0.00027775871999999996,-0.0031242067445418796,,
195.00783914,374784,9,183,168.66,39852,1820,19.84301300048828,0.1654687514354009,0.504967987537384,0.0590621,9.385244369506836,0.2,-1.4703265249729156,0.807051494717598,0.00027763584,0.0040387851354898975,,
218.24796068999996,376832,9,184,168.44,40031,1830,15.070149374008178,0.06007812634343281,0.5042074918746948,0.007199736,6.994848728179932,0.2,-1.4656240344047546,0.839430183172226,0.00027751295999999995,-0.005345354058663343,,
205.59433306,378880,9,185,162.42,40237,1840,15.3037269115448,0.2891796946525574,0.5037618279457092,0.14390981,6.140799522399902,0.2,-1.4634493052959443,0.83132004737854,0.00027739008,0.025863937416288518,,
,380000,,,,,1850,26.660673236846925,0.519166675209999,0.5034648776054382,0.026449079,11.7777738571167,0.2,-1.4620223939418793,0.5789561569690704,0.0002772672,0.0899911058600992,262.0,393.1395995830575
199.03916276,380928,9,186,162.77,40572,,,,,,,,,,,,,
179.94648904999997,382976,9,187,153.43,40756,1860,19.666602420806885,0.2477994840592146,0.5030370354652405,0.011937819,9.497228622436523,0.2,-1.4605227708816528,0.7201571464538574,0.00027714431999999997,0.008233144799451165,,
176.06546516000003,385024,9,188,158.4,40957,1870,12.193806505203247,0.31256511542014775,0.502720057964325,0.027099263,5.5395331382751465,0.2,-1.4589555144309998,0.7630591094493866,0.00027702144,0.016007705600350162,,
164.75848090000002,387072,9,189,165.06,41146,1880,27.511351776123046,0.214921878837049,0.5025283694267273,0.017397594,13.149358749389648,0.2,-1.4581172347068787,0.8158096820116043,0.00027689855999999996,-0.0016166266123764038,,
162.38907870000003,389120,9,190,164.25,41351,1890,100.26108932495117,0.061992188636213544,0.5025660991668701,0.0072843973,41.55073547363281,0.2,-1.4576149344444276,0.7604476809501648,0.00027677568,-0.0030093795345965237,,
155.97302220999998,391168,9,191,162.85,41549,1900,17.092274761199953,0.13222656585276127,0.5017136335372925,0.016180614,7.199090003967285,0.2,-1.4568455278873444,0.7831308841705322,0.00027665279999999995,-0.0019513476162682508,,
152.21925363,393216,9,192,158.76,41755,1910,17.335301160812378,0.18164062947034837,0.5007791519165039,0.023026528,7.692620277404785,0.2,-1.4522011637687684,0.8144886046648026,0.00027652992,-0.004270037342648719,,
164.071802,395264,9,193,162.76,41941,1920,14.943559169769287,0.2304296925663948,0.5004826784133911,0.029575255,6.156368732452393,0.2,-1.4497801303863525,0.871472179889679,0.00027640703999999995,0.002438071631186167,,
159.99903502,397312,9,194,158.22,42156,1930,18.63190574645996,0.21122396130231208,0.5003464221954346,0.020260058,7.696630001068115,0.2,-1.449174737930298,0.8279625773429871,0.00027628415999999997,0.00596736516046803,,
164.27598971999998,399360,9,195,164.92,42359,1940,18.974173164367677,0.1319010434206575,0.4992372989654541,0.02441286,8.457566261291504,0.2,-1.4469567835330963,0.8676664978265762,0.00027616127999999994,6.23710424406454e-05,,
,400000,,,,,1950,54.665033149719235,0.1235416702926159,0.49778103828430176,0.007934918,28.98436164855957,0.2,-1.441384595632553,0.8733693212270737,0.0002760384,0.0001298056781524781,213.4,426.4143947382305
161.89413453999998,401408,9,196,159.41,42671,,,,,,,,,,,,,
170.54405138,403456,9,197,154.66,42853,1960,47.239807319641116,0.12712239939719439,0.4964108467102051,0.013068483,25.03171730041504,0.2,-1.4355302274227142,0.877145953476429,0.00027591552,-0.0020336621024762414,,
180.7863839,405504,9,198,164.38,43025,1970,10.944212484359742,0.10916666940320283,0.49442875385284424,0.016558336,5.255769729614258,0.2,-1.4294735312461853,0.8780955746769905,0.00027579264,0.001772219091799343,,
193.41146919,407552,9,199,171.14,43197,1980,32.287400817871095,0.13419271148741246,0.49306026101112366,0.0067652646,16.441390991210938,0.2,-1.4221233189105988,0.8944298252463341,0.00027566976,-0.003622279187256927,,
198.74463998000002,409600,9,200,173.31,43393,1990,9.761370277404785,0.3949609510600567,0.49175184965133667,0.065711685,4.752002716064453,0.2,-1.4167623102664948,0.8797460943460464,0.00027554688,0.05421624758811956,,
213.78171731999998,411648,9,201,182.01,43579,2000,23.87821559906006,0.11769531572936102,0.49071982502937317,0.021529693,10.190709114074707,0.2,-1.4119782388210296,0.7431358695030212,0.00027542399999999997,-0.0023777854190848214,,
210.56270322999998,413696,9,202,178.33,43780,2010,16.716181802749634,0.1940885467454791,0.4895613193511963,0.01583661,8.513618469238281,0.2,-1.4076396107673645,0.8139614462852478,0.00027530112,0.0016177445527500779,,
217.7386219,415744,9,203,179.28,43991,2020,15.53765025138855,0.13029948244802653,0.4889153838157654,0.032837402,7.791735649108887,0.2,-1.4038090229034423,0.8738104850053787,0.00027517823999999996,-0.00123209109238811,,
228.83367554,417792,9,204,179.64,44183,2030,14.525191354751588,0.11627604326349683,0.4887576103210449,0.027626213,6.425364971160889,0.2,-1.40251767039299,0.8679671734571457,0.00027505536,-0.0006883522722636925,,
250.79383767000007,419840,9,205,186.37,44370,2040,14.219362878799439,0.3366276125132572,0.4877956211566925,0.029745225,6.137314319610596,0.2,-1.4006540834903718,0.8586648851633072,0.00027493247999999996,0.016599701697996405,,
