time/iterations,time/time_elapsed,time/fps,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/clip_range,train/clip_fraction,train/learning_rate,train/std,train/n_updates,train/approx_kl,train/value_loss,train/entropy_loss,train/loss,train/explained_variance,train/policy_gradient_loss,eval/mean_ep_length,eval/mean_reward
,,,,680000,,0.3,0.36962240301072596,0.00034560512000000003,0.23134222626686096,3320,0.10001058,8.744111514091491,0.36367344856262207,5.094090938568115,0.767278864979744,0.037092861250857825,845.2,2663.4561343793057
333,51740,13,614.16,681984,1566.4441386199999,,,,,,,,,,,,,
334,51860,13,618.88,684032,1585.91939945,0.3,0.2351041715592146,0.00034544128,0.23105444014072418,3330,0.04496206,8.852393651008606,0.3667282938957214,3.3699185848236084,0.7673365771770477,-0.017828168594278392,,
335,51979,13,610.09,686080,1570.0244934500004,0.3,0.19427083861082792,0.00034527744000000004,0.23055768013000488,3340,0.03547784,6.70106315612793,0.37345916628837583,2.787924289703369,0.6596220135688782,-0.01709859260590747,,
336,52099,13,600.04,688128,1549.9437044899998,0.3,0.21760416943579913,0.0003451136,0.2304089218378067,3350,0.08253641,8.078099131584167,0.3813789427280426,4.3049821853637695,0.7391140162944794,0.00032509327167646874,,
337,52215,13,608.42,690176,1579.70539188,0.3,0.1521484401077032,0.00034494976,0.2303573042154312,3360,0.039294787,9.82893762588501,0.38644869327545167,4.367335319519043,0.7978186011314392,-0.010792948552407334,,
338,52337,13,608.42,692224,1585.72903108,0.3,0.34225261472165586,0.00034478592,0.23071250319480896,3370,0.038357392,7.084559082984924,0.38954368233680725,3.7660086154937744,0.7816058695316315,0.03905099587631415,,
339,52461,13,609.08,694272,1599.12216948,0.3,0.3781380295753479,0.00034462208,0.23110328614711761,3380,0.037018884,7.318981647491455,0.389233273267746,3.2938072681427,0.7146544754505157,0.01347528604906989,,
340,52576,13,609.3,696320,1605.7145911,0.3,0.2624739645048976,0.00034445824,0.23086214065551758,3390,0.058302652,9.002191305160522,0.3918288588523865,3.924971580505371,0.7753309458494186,0.005370640523033217,,
341,52697,13,609.3,698368,1616.52336716,0.3,0.2982161570340395,0.0003442944,0.23105664551258087,3400,0.16237111,8.947388529777527,0.39533032178878785,3.80912184715271,0.7282149195671082,-0.0031348984222859142,,
,,,,700000,,0.3,0.24006511270999908,0.00034413056,0.23164667189121246,3410,0.023783837,7.601572704315186,0.39605326652526857,3.73024845123291,0.7468269169330597,0.008208433089312272,1000.0,3385.8443604046565
342,53177,13,600.0,700416,1597.73472507,,,,,,,,,,,,,
343,53295,13,605.21,702464,1620.25830598,0.3,0.2521875074133277,0.00034396672,0.2322632372379303,3420,0.0371621,9.490705394744873,0.3969509184360504,4.0097270011901855,0.7212880253791809,0.0044429641054012595,,
344,53415,13,620.17,704512,1664.28498187,0.3,0.35177084542810916,0.00034380288000000005,0.23237170279026031,3430,0.16256595,6.609504890441895,0.40075552016496657,2.8241145610809326,0.7689667195081711,0.022096303468570076,,
345,53531,13,624.36,706560,1680.68378152,0.3,0.37772136330604555,0.00034363904,0.2325780987739563,3440,0.106195085,7.677795648574829,0.4049906522035599,3.4476566314697266,0.7752216160297394,0.03159503785544082,,
346,53658,13,625.01,708608,1689.0857217800003,0.3,0.2965364623814821,0.0003434752,0.2325485348701477,3450,0.15230373,8.35524935722351,0.4070633739233017,3.334977865219116,0.6805661916732788,0.025839461719151656,,
347,53779,13,618.01,710656,1674.81462884,0.3,0.32024740194901824,0.00034331136000000003,0.23262791335582733,3460,0.08951181,7.046600294113159,0.41138638108968734,2.1427361965179443,0.7929247468709946,-0.004032817847910319,,
348,53901,13,625.33,712704,1700.10072084,0.3,0.20123698357492686,0.00034314752,0.23303380608558655,3470,0.087454714,10.775057983398437,0.41365606188774107,4.747281074523926,0.7892476469278336,0.002777731663081795,,
349,54026,13,635.24,714752,1730.1432425199998,0.3,0.1463411495089531,0.00034298368,0.2325505018234253,3480,0.015625816,9.56490752696991,0.4160411521792412,3.84898042678833,0.7856878042221069,-0.013723612633020821,,
350,54146,13,633.08,716800,1740.0945734700001,0.3,0.1971354208420962,0.00034281984,0.23205356299877167,3490,0.08695713,8.638415861129761,0.4251635789871216,2.8070037364959717,0.6871711015701294,-0.020176421052310635,,
351,54265,13,635.24,718848,1752.9647146700001,0.3,0.43218750655651095,0.00034265600000000005,0.2318148910999298,3500,0.11858118,8.649132990837098,0.4300088480114937,3.6729376316070557,0.8072976022958755,0.06550352794642093,,
,,,,720000,,0.3,0.2340494841337204,0.00034249216,0.23167705535888672,3510,0.064862564,7.828119921684265,0.4340476393699646,3.8403103351593018,0.7799918502569199,-0.01008951160183642,836.0,2811.3037971125914
352,54639,13,644.32,720896,1783.63500449,,,,,,,,,,,,,
353,54759,13,637.03,722944,1766.79147164,0.3,0.12351562815601938,0.00034232832000000006,0.23213014006614685,3520,0.019656938,12.352639865875243,0.4368201270699501,7.361182689666748,0.8225902616977692,-0.013203024328686298,,
354,54880,13,648.2,724992,1804.57032809,0.3,0.1572395872324705,0.00034216448000000003,0.23114213347434998,3530,0.03539567,12.472673606872558,0.44172129184007647,6.39117956161499,0.744665801525116,-0.005199713655165361,,
355,55003,13,666.6,727040,1862.3522901699998,0.3,0.16138021368533373,0.00034200064,0.23102378845214844,3540,0.037437957,5.0362952709197994,0.45144993215799334,2.100153684616089,0.7822407186031342,-0.0022340286721009408,,
356,55120,13,657.17,729088,1843.38190876,0.3,0.3635416775941849,0.00034183680000000004,0.23006805777549744,3550,0.09045249,6.875305581092834,0.460166135430336,3.343306541442871,0.8423494845628738,0.01760104621178469,,
357,55241,13,666.78,731136,1876.0954668900004,0.3,0.3408333398401737,0.00034167296,0.230103999376297,3560,0.08618996,9.274206495285034,0.4692155927419662,3.7306530475616455,0.7238757610321045,0.016660160503815823,,
358,55356,13,676.45,733184,1904.5786935600004,0.3,0.23236979569192046,0.00034150912,0.2306167185306549,3570,0.112966634,6.678402948379516,0.47049246430397035,3.3709166049957275,0.8374933451414108,-0.005161828668060498,,
359,55483,13,676.45,735232,1909.08390655,0.3,0.3599609464406967,0.00034134528,0.23090189695358276,3580,0.034545064,6.226416826248169,0.47344202995300294,2.9259846210479736,0.7426603436470032,0.0037349375176563672,,
360,55606,13,684.21,737280,1936.3873734700005,0.3,0.3480468846857548,0.00034118144,0.2302778661251068,3590,0.07440634,7.565111231803894,0.4780977562069893,3.6942098140716553,0.7667853981256485,0.005272836777148804,,
361,55729,13,682.06,739328,1927.8043787300003,0.3,0.23158854618668556,0.0003410176,0.22926387190818787,3600,0.05633336,6.693726873397827,0.4880222171545029,4.032825946807861,0.8848196193575859,0.0062003434961661165,,
,,,,740000,,0.3,0.29917969554662704,0.00034085376,0.22880324721336365,3610,0.11315107,9.522644567489625,0.4959869846701622,3.5749027729034424,0.6404276788234711,0.003020074481610191,1000.0,3492.5612600455524
362,56159,13,701.27,741376,1986.51911571,,,,,,,,,,,,,
363,56281,13,711.17,743424,2018.84724092,0.3,0.1275000018067658,0.00034068992,0.22865229845046997,3620,0.02974284,5.715080642700196,0.5013787433505058,2.3045620918273926,0.7895462810993195,-0.010174070785869843,,
364,56402,13,711.17,745472,2022.5128880099999,0.3,0.2166276091709733,0.00034052608,0.22805875539779663,3630,0.105647996,6.349133849143982,0.5086715936660766,2.4103074073791504,0.5871540904045105,0.0022547565797867543,,
365,56524,13,701.36,747520,1998.2395415099998,0.3,0.27989583760499953,0.00034036224000000005,0.22580623626708984,3640,0.0627897,4.883002877235413,0.5211748063564301,2.7138795852661133,0.8176417648792267,-8.049310301423418e-05,,
366,56647,13,701.36,749568,2007.4327894500002,0.3,0.2690755266696215,0.0003401984,0.22451287508010864,3650,0.09820889,10.346049404144287,0.5376417815685273,4.647999286651611,0.8407353460788727,-0.012485550513374655,,
367,56773,13,702.37,751616,2014.1798073900002,0.3,0.29085938073694706,0.00034003456,0.22422698140144348,3660,0.048445247,5.326145124435425,0.544916957616806,2.914483070373535,0.861189678311348,0.009019343151740068,,
368,56893,13,693.7,753664,1988.44159641,0.3,0.2418229203671217,0.00033987072000000003,0.22441212832927704,3670,0.057095975,10.175917434692384,0.549873685836792,3.740309476852417,0.7777446955442429,0.004809472647866642,,
369,57014,13,692.63,755712,1986.0657126900003,0.3,0.29742188031668776,0.00033970688,0.2245863676071167,3680,0.15460324,6.747626638412475,0.5517652630805969,2.7293789386749268,0.8675352782011032,0.005038644252344948,,
370,57134,13,695.34,757760,1993.12031349,0.3,0.3423828214406967,0.00033954304,0.2247665822505951,3690,0.0790169,7.228702425956726,0.5525858879089356,4.375462055206299,0.8530440628528595,-0.000826717903255414,,
371,57251,13,695.34,759808,1994.4909292199998,0.3,0.2897135496139526,0.0003393792,0.22478169202804565,3700,0.03847173,9.360782742500305,0.5540060549974442,3.586559772491455,0.8259282112121582,-0.007772187977098,,
,,,,760000,,0.3,0.34148438572883605,0.00033921536,0.22435219585895538,3710,0.11530833,6.20167601108551,0.558199343085289,3.115750312805176,0.7299617826938629,0.012864744646794967,908.0,3014.9433401620017
372,57698,13,679.76,761856,1951.0185033600003,,,,,,,,,,,,,
373,57815,13,673.25,763904,1931.47734985,0.3,0.21514323633164167,0.00033905152,0.22469021379947662,3720,0.043048844,7.763324308395386,0.5643534362316132,3.6057698726654053,0.8276628404855728,-0.0017096961231437113,,
374,57935,13,682.94,765952,1958.91182688,0.3,0.19623698238283396,0.00033888768000000006,0.22504138946533203,3730,0.0630612,8.490581703186034,0.564966008067131,3.8408162593841553,0.7641763091087341,-0.01112941369181506,,
375,58053,13,680.73,768000,1949.40445172,0.3,0.28444011099636557,0.00033872384000000003,0.22572897374629974,3740,0.05145599,7.076541185379028,0.5650592118501663,4.082761287689209,0.7427748441696167,-0.008515881016501225,,
376,58172,13,687.59,770048,1969.5377736900002,0.3,0.3777604252099991,0.00033856,0.2252984344959259,3750,0.13168733,9.392560863494873,0.5631600171327591,4.630190849304199,0.7840813845396042,0.02514326006639749,,
377,58297,13,679.08,772096,1949.11888283,0.3,0.4267968848347664,0.00033839616000000004,0.22520677745342255,3760,0.103291586,5.93178699016571,0.5670701831579208,3.169332265853882,0.8266651630401611,0.043151719863526505,,
378,58417,13,679.08,774144,1948.3115263499997,0.3,0.2529166713356972,0.00033823232,0.22547826170921326,3770,0.02050472,5.739727747440338,0.5688966453075409,2.370476007461548,0.8113828599452972,0.002780313127586853,,
379,58534,13,683.78,776192,1960.4118325799998,0.3,0.2010026091709733,0.00033806848,0.2256910502910614,3780,0.031850114,6.297602438926697,0.5703776627779007,2.299870729446411,0.7511090785264969,0.0002556467196700218,,
380,58653,13,683.72,778240,1963.962716,0.3,0.16765625178813934,0.00033790464,0.22622549533843994,3790,0.028159566,6.80742871761322,0.5715652883052826,3.2952463626861572,0.8254236280918121,-0.010615017936797954,,
,,,,780000,,0.3,0.21013021171092988,0.0003377408,0.22584210336208344,3800,0.06998134,7.647810769081116,0.5763064622879028,2.771446943283081,0.7338143587112427,-0.0054495417972793446,815.2,2827.245621450164
381,59032,13,696.39,780288,2008.7474919500005,,,,,,,,,,,,,
382,59153,13,704.64,782336,2037.1053490299998,0.3,0.26062500700354574,0.00033757696000000003,0.22583821415901184,3810,0.091724925,9.986376428604126,0.584213200211525,5.593198776245117,0.8070095032453537,0.0028452997854035546,,
383,59278,13,693.93,784384,2003.5649189899998,0.3,0.2000260455533862,0.00033741312,0.2257842719554901,3820,0.04025075,8.435911059379578,0.5863141387701034,4.697747707366943,0.7520199418067932,-0.005068849728122582,,
384,59400,13,698.14,786432,2016.51022802,0.3,0.27143229711800815,0.00033724928,0.22600506246089935,3830,0.04473021,7.552257919311524,0.5882625579833984,4.342634201049805,0.8720746338367462,-0.0004885567352175713,,
385,59522,13,698.14,788480,2022.36775081,0.3,0.2652604214847088,0.00033708544,0.22634357213974,3840,0.13182668,5.723606860637664,0.5877964794635773,2.31895112991333,0.8809748739004135,0.015926220045657847,,
386,59647,13,701.09,790528,2030.0815285599997,0.3,0.30609375759959223,0.0003369216,0.2269688993692398,3850,0.22114721,8.416015553474427,0.5879417777061462,4.115323066711426,0.7746080905199051,0.01717186033725735,,
387,59774,13,718.23,792576,2077.39663272,0.3,0.4857161551713943,0.00033675776,0.22776386141777039,3860,0.29081932,7.423120379447937,0.5863132834434509,3.4334819316864014,0.8242181688547134,0.0477894864565223,,
388,59896,13,721.02,794624,2086.9504744,0.3,0.4100520953536034,0.00033659392,0.22861404716968536,3870,0.36104104,8.141510200500488,0.5818947374820709,3.9935126304626465,0.7527454346418381,0.035086387395858766,,
389,60017,13,726.87,796672,2109.9235058100003,0.3,0.18707031831145288,0.00033643008000000004,0.22895017266273499,3880,0.04244776,12.518830966949462,0.5771163195371628,4.169800281524658,0.6594478785991669,-0.015366445477702583,,
390,60137,13,720.02,798720,2088.09836075,0.3,0.30742188040167095,0.00033626624,0.22818636894226074,3890,0.12385179,5.971848058700561,0.5808130413293838,2.799747943878174,0.7881948202848434,0.01129462726313255,,
,,,,800000,,0.3,0.3139974005520344,0.00033610240000000004,0.22769396007061005,3900,0.07224059,5.022810268402099,0.5911886125802994,1.5037403106689453,0.8068226724863052,0.0023783885408192873,1000.0,3451.503061850605
391,60571,13,709.8,800768,2055.2685094700005,,,,,,,,,,,,,
392,60685,13,719.25,802816,2085.3114270500005,0.3,0.3301171936094761,0.00033593856,0.2275751531124115,3910,0.06385803,12.04810791015625,0.5982272028923035,6.9865803718566895,0.8132156878709793,0.015850711523671634,,
393,60812,13,700.99,804864,2033.54288926,0.3,0.3090494856238365,0.00033577472,0.22810298204421997,3920,0.089699276,6.742009687423706,0.6007931143045425,2.93367862701416,0.7748400270938873,0.00481793093727898,,
394,60933,13,700.99,806912,2037.1994571700002,0.3,0.17494792118668556,0.00033561088000000003,0.22871285676956177,3930,0.04803349,9.8319881439209,0.5995129406452179,3.880117416381836,0.7803873270750046,-0.012200761670246729,,
395,61047,13,709.71,808960,2066.4873977,0.3,0.16904948316514493,0.00033544704,0.22873970866203308,3940,0.061101347,4.9073183059692385,0.6020561009645462,1.9624179601669312,0.7382700145244598,-0.00895836492301898,,
396,61167,13,711.86,811008,2082.27043592,0.3,0.19805989898741244,0.00033528320000000004,0.22887495160102844,3950,0.080817655,8.701281666755676,0.610570228099823,3.5883960723876953,0.702380359172821,-0.011842422930058128,,
397,61282,13,711.98,813056,2084.4259787299998,0.3,0.3296484459191561,0.00033511936,0.2288057506084442,3960,0.12735708,5.567027688026428,0.6164471358060837,2.67986798286438,0.7443300485610962,0.020899240301878307,,
398,61406,13,711.98,815104,2084.4044670099997,0.3,0.45723959282040594,0.00033495552000000004,0.2296302318572998,3970,0.12104091,5.935029101371765,0.6206783771514892,1.79983389377594,0.7124750018119812,0.023425578060559893,,
399,61520,13,711.98,817152,2086.0523091399996,0.3,0.474166676402092,0.00033479168,0.23120874166488647,3980,0.07169631,5.754030776023865,0.6181189090013504,1.1236090660095215,0.7714603543281555,0.027503463805915083,,
400,61643,13,711.98,819200,2087.1791219499996,0.3,0.2082161486148834,0.00033462784000000005,0.23108291625976562,3990,0.037652723,6.196579253673553,0.6170227736234665,3.133427858352661,0.7256460189819336,-0.009533443147083886,,
,,,,820000,,0.3,0.37277344428002834,0.00033446400000000003,0.22925391793251038,4000,0.1521482,6.3476865768432615,0.6270524382591247,4.040135860443115,0.7387496531009674,0.01513784755778036,601.0,1976.5282284978778
401,62008,13,737.74,821248,2169.6137874399997,,,,,,,,,,,,,
402,62126,13,746.96,823296,2199.7382101,0.3,0.33717448338866235,0.00033430016,0.22828784584999084,4010,0.04468956,6.724534738063812,0.63901027739048,2.6256442070007324,0.7789950519800186,-0.0011766583850840284,,
403,62248,13,753.59,825344,2224.04073748,0.3,0.27574219554662704,0.00033413632000000004,0.22772236168384552,4020,0.112787,4.852804982662201,0.6474530965089798,1.6971310377120972,0.8186855167150497,0.008163607129245066,,
404,62366,13,754.11,827392,2234.07691328,0.3,0.26429688185453415,0.00033397248,0.2279825508594513,4030,0.051786102,5.716150629520416,0.6529752880334854,1.8175685405731201,0.7270974516868591,0.0005728194734547998,,
405,62487,13,753.49,829440,2237.45302705,0.3,0.24256511256098748,0.00033380864,0.22728529572486877,4040,0.09499216,7.441468381881714,0.6570929735898972,4.315695762634277,0.8548389077186584,-0.009048568021971732,,
406,62610,13,749.96,831488,2225.4087184399996,0.3,0.27515625562518836,0.0003336448,0.2265983670949936,4050,0.062320314,7.49195363521576,0.6672202080488205,3.460236072540283,0.8177857100963593,0.0074418205698020936,,
407,62730,13,759.17,833536,2259.8654229999997,0.3,0.20006510764360427,0.00033348096,0.22613148391246796,4060,0.03174412,10.64155309200287,0.6733196824789047,5.280233383178711,0.7733960300683975,0.0015421466401312144,,
408,62852,13,759.17,835584,2263.19549995,0.3,0.25050782032776625,0.00033331712,0.22559243440628052,4070,0.06162487,7.986312127113342,0.6779800415039062,3.059074878692627,0.7820465862751007,0.004856798718974442,,
