time/iterations,time/time_elapsed,time/total_timesteps,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/n_updates,train/clip_range,train/std,train/entropy_loss,train/policy_gradient_loss,train/clip_fraction,train/explained_variance,train/learning_rate,train/loss,train/approx_kl,train/value_loss,eval/mean_reward,eval/mean_ep_length
,,1280000,,,,6240,0.3,0.042365774512290955,3.8272554874420166,0.0749721478298305,0.49270833730697633,0.9031451418995857,0.00029776384,3.923504590988159,0.49332672,8.895875501632691,2132.662317972281,756.2
625,116635,1280000,10,485.34,1457.7913331800003,,,,,,,,,,,,,
626,116781,1282048,10,478.21,1425.4001539600001,6250,0.3,0.04118974879384041,3.8810925841331483,0.00943357012697561,0.3169401115184883,0.9134843423962593,0.0002976,2.100186586380005,0.14896207,5.86531662940979,,
627,116927,1284096,10,467.73,1379.7891657500002,6260,0.3,0.04133276641368866,3.8750142455101013,0.10322648253291859,0.7464323043823242,0.9105852395296097,0.00029743616,2.742992401123047,1.5361731,7.79505090713501,,
628,117071,1286144,10,481.02,1415.6514699200002,6270,0.3,0.041435033082962036,3.8675909280776977,0.03966482983436457,0.5408984526991845,0.9226304218173027,0.00029727232,3.9810924530029297,0.19740537,9.84952895641327,,
629,117217,1288192,10,484.81,1420.8844219500002,6280,0.3,0.04149787127971649,3.862871778011322,0.008333155924919922,0.3728906292468309,0.9010073244571686,0.00029710848,4.794999599456787,0.07027055,9.562998962402343,,
630,117363,1290240,10,500.25,1465.2374588300002,6290,0.3,0.041504502296447754,3.860367810726166,-0.008498903065919805,0.35425781793892386,0.9255379736423492,0.00029694464,1.398232102394104,0.17045504,4.898308527469635,,
631,117508,1292288,10,510.48,1493.5135913999998,6300,0.3,0.040320128202438354,3.9194705367088316,0.015769916920544347,0.4799609512090683,0.8957355096936226,0.0002967808,3.268002986907959,0.5168383,9.727077054977418,,
632,117663,1294336,11,518.85,1521.36298386,6310,0.3,0.04046415165066719,3.914933967590332,0.0019640805036761576,0.36589844301342966,0.910071536898613,0.00029661696,3.5126328468322754,0.4269036,6.8953186750411986,,
633,117813,1296384,11,512.5,1504.5959534300002,6320,0.3,0.04063156992197037,3.906921410560608,0.05608679845812734,0.6361067876219749,0.8504304140806198,0.00029645311999999997,1.7658582925796509,0.5090093,5.1351313829422,,
634,117969,1298432,11,506.66,1479.34811608,6330,0.3,0.0407998189330101,3.897786319255829,0.06753224011510603,0.7151953220367432,0.8827845081686974,0.00029628928,3.881366491317749,20.308977,8.497122430801392,,
,,1300000,,,,6340,0.3,0.040881309658288956,3.889837086200714,0.0683988126367332,0.428919281065464,0.7786451429128647,0.00029612544000000003,4.305476665496826,0.08825593,14.708900117874146,637.0390465747565,293.0
635,118234,1300480,10,511.78,1488.5267039700002,,,,,,,,,,,,,
636,118388,1302528,11,518.6,1503.8666372,6350,0.3,0.03969922661781311,3.947489833831787,0.008469744895410258,0.2645572990179062,0.7939311414957047,0.0002959616,8.497947692871094,0.066043645,20.08887481689453,,
637,118546,1304576,11,526.77,1526.5608464799996,6360,0.3,0.039729297161102295,3.9455723762512207,0.013014852760242945,0.31888021640479564,0.8521447777748108,0.00029579776,3.282656192779541,0.18947907,7.039673376083374,,
638,118699,1306624,11,520.11,1499.85383978,6370,0.3,0.039839308708906174,3.9410923957824706,0.002921485938277346,0.3726171970367432,0.85835862159729,0.00029563392,2.5108015537261963,0.20371798,6.2371412992477415,,
639,118850,1308672,11,510.73,1457.0772776800002,6380,0.3,0.039966482669115067,3.934233236312866,-0.0025449258089061287,0.3358724035322666,0.8563417792320251,0.00029547008,2.4921939373016357,0.14791909,7.851470279693603,,
640,119002,1310720,11,522.23,1490.8644782000001,6390,0.3,0.040023621171712875,3.929291033744812,0.004463206062791869,0.35770834162831305,0.8606701493263245,0.00029530624,5.207510471343994,0.14609942,11.48626880645752,,
641,119153,1312768,11,510.97,1448.6188238000002,6400,0.3,0.03898761421442032,3.9828338027000427,0.0016599483467871323,0.27851563356816766,0.8695835471153259,0.00029514240000000006,2.951566219329834,0.13664913,7.90210177898407,,
642,119316,1314816,11,498.58,1393.20782737,6410,0.3,0.03905731067061424,3.977143132686615,-0.008767528599128127,0.34445313215255735,0.8633746653795242,0.00029497856000000003,3.7279767990112305,0.114073016,10.775601363182068,,
643,119476,1316864,11,503.29,1398.5786288900001,6420,0.3,0.039113856852054596,3.9745499730110168,0.027135484148748203,0.506523447483778,0.7917995303869247,0.00029481472,5.801631450653076,0.29713565,19.477943563461302,,
644,119632,1318912,11,477.14,1295.6881928100001,6430,0.3,0.039156895130872726,3.971149575710297,0.01425047804572387,0.34813802763819696,0.8731693476438522,0.00029465088000000004,4.450502395629883,0.22256699,11.235585641860961,,
,,1320000,,,,6440,0.3,0.0392448827624321,3.967232179641724,0.03463234084425491,0.4308463647961617,0.8499081283807755,0.00029448704,7.378061771392822,0.2013089,13.62046422958374,930.0357436241582,364.6
645,119935,1320960,11,471.0,1270.7976521700002,,,,,,,,,,,,,
646,120082,1323008,11,484.28,1309.1283262700001,6450,0.3,0.0383613295853138,4.003639769554138,0.004644592813565396,0.39009115695953367,0.8635183721780777,0.0002943232,4.409619331359863,0.29206997,10.109713625907897,,
647,120233,1325056,11,479.46,1289.8038554499997,6460,0.3,0.03844217583537102,3.9991389155387878,0.0014150695508938326,0.2753906279802322,0.8596406877040863,0.00029415936,6.510907173156738,0.08812286,15.638318490982055,,
648,120391,1327104,11,489.36,1320.26383881,6470,0.3,0.03847697749733925,3.9961435437202453,0.019963402982102706,0.4284895911812782,0.8325636088848114,0.00029399552,8.638526916503906,0.4051541,21.065150022506714,,
649,120551,1329152,11,486.81,1315.05718362,6480,0.3,0.03857706859707832,3.9921214818954467,-0.0039824255055282975,0.2965104203671217,0.9050619602203369,0.00029383168000000003,2.50976300239563,0.12723833,5.664785408973694,,
650,120707,1331200,11,491.53,1335.8644869099999,6490,0.3,0.03862815722823143,3.985797810554504,-0.0010502485884352098,0.3808333404362202,0.8531464636325836,0.00029366784,3.862741708755493,0.38649422,9.570626068115235,,
651,120863,1333248,11,495.87,1354.2616042999998,6500,0.3,0.037798184901475906,4.024289441108704,-0.005665986431995407,0.3162239659577608,0.8732548952102661,0.000293504,3.138437032699585,0.124407455,8.169659972190857,,
652,121012,1335296,11,502.38,1374.9664496799999,6510,0.3,0.037964336574077606,4.0161364555358885,-0.017765815283637566,0.34204427897930145,0.8797787576913834,0.00029334016,2.6878809928894043,0.18407609,5.812492191791534,,
653,121158,1337344,11,488.32,1330.26606048,6520,0.3,0.038098979741334915,4.0083592414855955,0.011358800922753431,0.4600651115179062,0.7717766612768173,0.00029317632,5.801547527313232,0.17306575,15.16234531402588,,
654,121310,1339392,11,481.43,1304.23165713,6530,0.3,0.03807360678911209,4.003553366661071,0.008804968245676647,0.3813020884990692,0.8433361649513245,0.00029301247999999997,4.703039169311523,0.1568046,10.869821739196777,,
,,1340000,,,,6540,0.3,0.03806345909833908,4.004816603660584,0.021959723037434743,0.39019532054662703,0.856718897819519,0.00029284864,4.3530592918396,0.23713379,10.492683935165406,748.063922680961,268.8
655,121627,1341440,11,455.58,1209.0464991000001,,,,,,,,,,,,,
656,121782,1343488,11,457.66,1200.8496414899998,6550,0.3,0.03714030608534813,4.044922685623169,0.01163955169467954,0.41307292550918645,0.871935099363327,0.0002926848,3.9022672176361084,0.11416645,10.633472871780395,,
657,121930,1345536,11,464.87,1237.7142387699998,6560,0.3,0.03718267008662224,4.040292882919312,0.004464553389698267,0.30009115412831305,0.8599644005298615,0.00029252096,5.486916542053223,0.08653757,12.153549909591675,,
658,122070,1347584,11,442.62,1167.6856891500001,6570,0.3,0.037309300154447556,4.036438393592834,0.0049576405150581595,0.33305990546941755,0.8029409795999527,0.00029235712000000004,4.775082588195801,0.24580544,9.398371458053589,,
659,122220,1349632,11,441.33,1154.82639422,6580,0.3,0.037451695650815964,4.030043411254883,-0.003902712136041231,0.30466146767139435,0.8192572891712189,0.00029219328,5.681251049041748,0.15663962,13.269562339782714,,
660,122368,1351680,11,443.33,1162.9866495900003,6590,0.3,0.03754974901676178,4.024469113349914,0.031862121741286845,0.41260417439043523,0.8649632632732391,0.00029202944,5.255941867828369,0.27755696,10.670789885520936,,
661,122517,1353728,11,442.68,1155.42085302,6600,0.3,0.036678411066532135,4.062232327461243,-0.00549376364760974,0.31214844211936,0.869886726140976,0.0002918656,3.375225067138672,0.076995134,9.375946140289306,,
662,122660,1355776,11,446.43,1169.29183712,6610,0.3,0.036760468035936356,4.05674147605896,0.011027695258671777,0.3913672000169754,0.9071565940976143,0.00029170176000000006,2.9654412269592285,0.4605168,7.093383049964904,,
663,122801,1357824,11,464.14,1225.9660786600002,6620,0.3,0.036830998957157135,4.049795794486999,-0.002143785966000067,0.29486980214715003,0.8719961792230606,0.00029153792000000003,4.392529487609863,0.16260332,8.881332492828369,,
664,122941,1359872,11,468.05,1242.0407669400001,6630,0.3,0.03693695738911629,4.042716026306152,0.04418578140204774,0.5548307359218597,0.915607862174511,0.00029137408,2.1745338439941406,1.0823858,3.4318149030208587,,
,,1360000,,,,6640,0.3,0.03704984113574028,4.035121631622315,0.01830065960413769,0.4370833456516266,0.9129956290125847,0.00029121024000000004,1.7174537181854248,0.2791068,3.504793071746826,1249.0622411912307,410.4
665,123275,1361920,11,478.51,1274.0834585700002,,,,,,,,,,,,,
666,123426,1363968,11,493.86,1328.89533196,6650,0.3,0.03612631559371948,4.083317708969116,0.0072780451548169365,0.4262109473347664,0.9257353022694588,0.0002910464,2.1588563919067383,0.2410452,4.650809049606323,,
667,123584,1366016,11,493.31,1334.0230016399998,6660,0.3,0.036204732954502106,4.07734911441803,-0.0030465118936263023,0.3889713615179062,0.8245780169963837,0.00029088256000000005,3.3730480670928955,0.12031584,9.728439235687256,,
668,123732,1368064,11,494.92,1339.5740421399998,6670,0.3,0.03625104948878288,4.073458409309387,0.016214663500431926,0.46608073860406873,0.875363290309906,0.00029071872000000003,2.990553379058838,0.17307018,8.57082188129425,,
669,123883,1370112,11,503.08,1362.5453525799999,6680,0.3,0.036342326551675797,4.068308091163635,0.00030742828734204864,0.3193489655852318,0.8058616667985916,0.00029055488,3.9682538509368896,0.066102296,11.299361515045167,,
670,124041,1372160,11,515.43,1392.04129684,6690,0.3,0.03560217469930649,4.104546999931335,0.028364547982346267,0.48765626847743987,0.91452457010746,0.00029039104000000004,3.937075614929199,0.18718982,9.14052402973175,,
